store_name,rating,reviewer_name,review_text
スターバックス コーヒー 広島東雲店,5.0,user_1407,ショートヘアの女性スタッフさんが気持ちの良い接客をしてくれます ヤンキー多い
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1408,NHK広島ビルの2階にあるスタバです 1階から専用エスカレーターで上がるんです 店内はそんなに広くありませんが平和大通りや路面電車を眺められるカウンター席がかなりいい感じです 外国人の来店も多く落ち着いた静かにコーヒーなどを楽しめる かなり好印象のお店です 再訪間違いなしです
スターバックス コーヒー 広島東雲店,5.0,user_1409,初めて夜に利用 閉店3時間前はセイブフード20 引きがありお得にお茶を飲めた
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1410,700円のギフトチケットがあったので使おうと思い 訪問しました ほうじ茶ラテカスタムを注文したところ 500円くらいなのでチケットが余ってしまいますがいいですか と聞いてくださったので もったいないですかね でも 甘すぎないものがよくて と回答 それならクリームブリュレラテのカスタムもおすすめです とアドバイスしてくださり その通りに注文したところ とっっっても美味しい カスタムの詳細は覚えられず 写真に撮りました とても親切にアドバイスくださり 良いカフェタイムを過ごせました チケットについて 使い切れないのはもったいないけど仕方ないなあと思っていたところだったのでとても嬉しいお声かけでした お礼を伝えて去りたかったですが レジに列ができていたため ここでお礼を伝えさせてもらえればと 広島のスターバックスのなかでも ゆっくり落ち着いて過ごせる空間だと思います また伺います
スターバックス コーヒー 広島東雲店,4.0,user_1411,甘ーいもの 大好き
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1412,こちらはNHK広島放送局に入っているスタバ 建物外部にあるエスカレータを上ると直ぐ左側にあります 階高は３階分くらいの高さがあり平和大通りの交差点を見渡せるナイス立地のお店です スターバックスラテ ショート 449円 日曜日の朝8 30のオープン間もない時間に入店しましたが 先客は既に20名くらいおりびっくり 場所柄なのか外国人さん それも白人さんが多いですね 皆様思い思いに朝食をとってらっしゃいました 店員さんは男性も女性も立ち居振る舞いが素敵で笑顔ありの丁寧な接客 チェーン系でもまだホスピタリティの残っているお店に遭遇すると嬉しくなりますね
スターバックス コーヒー 広島東雲店,5.0,user_1413,雰囲気は 良いですが 充電出来る席が少ないです
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1414,割とコンパクトなお店です 満席になることもあります 席を確保してモバイルオーダーをおすすめします
スターバックス コーヒー 広島東雲店,4.0,user_1415,仕事中の一服になり その後バリバリ仕事出来た
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1416,広島にあるスタバの中でも 外の景色を見ながらくつろげる 人気のあるお店だと思います 特に広島ドリミの時期は 席にもよりますがイルミを見ながら のんびり過ごせます もちろんコーヒーは いつでもどこでも安定感のある味 バタースコッチドーナツも美味しいです 通年あるのがいいですね ナッツ キャラメルのチョコケーキは ナッツがたくさんで これもまた美味しかったです
スターバックス コーヒー 広島東雲店,4.0,user_1417,2028 07 28 OPEN グランマスカットフラペチーノをいただきました オープンおめでとうございます ごちそうさまでした
スターバックス コーヒー 広島東雲店,4.0,user_1418,みんな接客がいい 提供も早い
スターバックス コーヒー 広島東雲店,5.0,user_1419,ドライブスルーの対応が丁寧で良かった
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1420,ここのスタバは紙屋町とならんでオススメです おもてなしもいいですし 店内の雰囲気もグッドです 百貨店ではないのにも関わらずエレベーターを利用してのスターバックスは珍しいです
スターバックス コーヒー ＮＨＫ広島ビル店,2.0,user_1421,対応がとても良く もっと使いたいのだが ここのスタバWi Fi使うとPCも携帯も必ずおかしくなる 怖いですよ なんで タリーズのWi Fiとかはぜんぜん大丈夫なのに
スターバックス コーヒー 広島東雲店,5.0,user_1422,前通るけどいっつもガラガラ 警備員いる 笑
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1423,期間限定のドリンクが飲みたく行きました こちらの店舗はいつも落ち着きのあるお客さんが多く マナーの高い方が多いように感じます 会話も周りの席 全員にわかるような声の大きさで話す方もおらず ゆっくりしたい時に向いてます 外国人観光客の方も多いですが雰囲気に合わせて声のボリュームや笑い声なども抑えているようでした 1人の方が多く何か作業をしている方の方が多い印象で1人がけのカウンターやテーブルも2名席が多いです 店員さんの対応力も高く おすすめを教えてくれたり気さくな方がいて行きやすい店舗です
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1424,美味しいです 1番近くなら宇品ｲｵﾝの中にもありますが私はこちらのｽﾀﾊﾞが好きです
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1425,この場所はお気に入りです お客さんが多いときは平和大通りのベンチに腰掛けるのも良いです 天気の良い時 ブルーベリースコーンは甘さだけでないとこが良いです
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1426,ストロベリーベリーマッチフラペチーノが発売されたとのことで寄りましたが 待ち時間も少なくてとても居心地の良いお店でした
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1427,雰囲気も良くとてもゆったりした時間が過ごせました
スターバックス コーヒー 広島東雲店,3.0,user_1428,7 28OPEN予定らしいです 結構駐車場も広い感じでした
スターバックス コーヒー ＮＨＫ広島ビル店,3.0,user_1429,長いエスカレーターを登ったところにある なかなかいい景色のスタバです 子供が来そうもないエリアなので 静かに長居できそうです 近くの旧広島銀行の建物を観に来て寄らせていただきました
スターバックス コーヒー 広島東雲店,5.0,user_1430,新しくきれい ゆったりの作り
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1431,日曜の3時頃 平和記念公園あたりはすごい人だったので 少し離れたこの場所なら座れるかなーと思って行ったら 空いてはいないけど席はすぐ見つけられました 落ち着いた雰囲気で 店員さんも愛想がよくて とても居心地がよかったです
スターバックス コーヒー 広島東雲店,5.0,user_1432,めちゃくちゃ美人なお姉さんが丁寧にコーヒーの説明などしてくれてお店の雰囲気も静かで落ち着いてすごせました 日当たりも気にされてブラインドの調整なども完璧でした 遠いですがドライブスルーするならここにいきたいです
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1433,初訪問 変則オーダーにも快く作ってくれました
スターバックス コーヒー 広島東雲店,5.0,user_1434,店員さんが感じよく 無料の増量サービスも快く応じてくれました
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1435,ビルの2階に店舗がある為 すこし通りからはわかりにくい隠れ家的スタバ 気持ちの良い笑顔で対応してくれるスタッフが多く リピーターも多そうだ テキパキ作業してくれて提供時間も短く良好 昼休憩時間帯は混雑するが 他の時間で座れないほど混むことは少ない
スターバックス コーヒー 広島東雲店,4.0,user_1436,ほうじ茶ラテばかり頼むけど やっぱり美味しい ゆっくりとできた
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1437,可も無く不可もなく スタバの口コミにある寄り添った接客もなく普通 5月13日 月 16時ぐらいで満席近かったからかな
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1438,ここは二階にあって 窓側の席は外が見えるので気持ちがいいです
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1439,安定のいつものスタバ良き良き
スターバックス コーヒー 広島東雲店,5.0,user_1440,店員さんがコーヒーの事を熟知していて気持ち良い接客をしていただけました
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1441,いい場所です スタッフさんも いい感じの方ばかりです
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1442,スタバのアイコンに向かう直通エレベーターで気分が上がる店舗 南に平和大通り 東に白神社 店舗からの眺めが素敵でお気に入り
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1443,2Fにあり路面電車が通る平和大通りの交差点が眺められる店舗です 今日のレジのお姉さんが私のカスタマイズを見て 同じ内容で他の頼み方の方がお得ですよ と 教えてくださりました 今度からそうします ありがとうございます スタバがますます大好きになりました
スターバックス コーヒー ＮＨＫ広島ビル店,1.0,user_1444,ブラックエプロンの方とはじめてお会いしたのですが 接客態度が悪くびっくりしました
スターバックス コーヒー 広島東雲店,5.0,user_1445,親切なスタッフさんが多いですね 雰囲気も最高です またぜひ行きたいです
スターバックス コーヒー 広島東雲店,5.0,user_1446,お店がとてもきれいですよ シーズンメニュー桃ケーキとホワイトモカ キャラメルプラプチーノこんなにさせて食べました
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1447,サロンの近くなんですが 初めて寄ってみました ソイラテのホットです
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1448,ここは 場所がら大人のスタバって雰囲気で好きです あと スタバのアップルパイって美味しいですよね
スターバックス コーヒー 広島東雲店,5.0,user_1449,素晴らしいアンビエントミュージック
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1450,意外と穴場かも 休日はビル自体はお休みですが スタバは開いていて結構すいているので過ごしやすいです
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1451,閉店間際に伺ったのですが 親切に対応していただきました 窓からはドリミネーションも見えました
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1452,4年くらい前に広島いたときに 初めて利用させてもらいました 対応してくださった店員さんの接客は 素晴らしかったです 飲み物で悩んでいたときに きさくに話しかけて下さり 会話からおすめの飲み物を選んでくださいました その時の接客に感動して スタバを利用するようにまりました
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1453,雰囲気が最高です 窓際の長いテーブル席に座りました そこから神社や路面電車が見えて楽しかったです 壁の絵もおしゃれ たまたまラテ アートしてもらい ハッピーな気分になりました また広島に帰省したときは立ち寄りたいと思います 朝 1番に行ったので空いていてゆっくりと読書できました
スターバックス コーヒー ＮＨＫ広島ビル店,3.0,user_1454,100メーター道路 もとい平和大通りを眼下に見ることが出来る
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1455,NHK放送局と結合したお店は最高です
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1456,お店がちょっと狭いかなと思いました 店員さんが明るくて優しくて良かった
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1457,店員さんがすごく親切 トークレベルも高いし 笑顔を絶やさない 1人2人ならで行く場合立地的に満席と言うのはないと思う NHKビルの2階なのでエスカレーター エレベーターが使える 平和大通りを眺められて良い
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1458,落ち着いた雰囲気でスタッフの接客もすごくいい 安定のスタバです
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1459,仕事帰り 専用とも言えるエスカレーターで上がっていく特別感 行き交う人々と車のラッシュ そんな平和大通りの景色を眺めながら エスプレッソの薫りに包まれる一時 偶にはスマホなど忘れて ボーっと景色眺めながら癒されませんか ここは 広島では珍しい そんな景色が楽しめるスタバです
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1460,ゆったりしてて使いやすいスタバでした
スターバックス コーヒー 広島東雲店,5.0,user_1461,立地が非常に良く サービスも素晴らしいです
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1462,良く利用しているお気に入りのスタバです ロケーションからか外国の方が多く 海外にいるような感覚になります 何時も混んでるので 座れない時がある 混む時間を避けるなどちょっと工夫がいるかな コーヒー フードもよく 接客も感じ良いのでヘビーユーザーになっちゃった 何時も心地よい時間を過ごせてます 有難トウース
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1463,安定のカフェTime ココの店舗は混雑なく静かで好きです
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1464,モバイルオーダーを使ってここを初めて利用 前々から このエレベーターを上がったらあるな と思いながらも行けずにいた所です 平日の４時頃利用したのですが 満席 でも 店員さんは1人で切り盛りされて忙しそうでした
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1465,NHK広島局の入っているビルの2階にあります
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1466,タンブラーの在庫確認でお電話した際に 別店舗で見かけたことを丁寧に教えてもらえました ちゃんと買えました ありがとうございます
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1467,スタバの中でも接客レベルが高く感じる 無理に雑談をふってくることもないので スタバの距離感が苦手な人でも利用しやすい また 場所柄海外の人がよく利用している 席数は少ないので 夕方は満席のことが多い
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1468,最近 赤ちゃん連れの人がくる 個人的に間違っていると思う 赤ちゃんはあづかってもらうかして 大人だけで来たほうがいいと思う また 話し声が大きい人もいて 定員さんが注意しない 売上を気にしてかどうかわからないが なにか違うと思う 厳しいですか
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1469,一人でゆっくり出来ます 一人でくつろぎたい時に入ります
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1470,店員さんの声掛けが素敵でした 本日のコーヒーを注文し 提供する際に ほんのささいな一言ですが プラスアルファで話していただきとても感激しました そういったプラスアルファをいうことをマニュアル化しているかどうかはわかりませんが こういった声掛けがCSの向上にもつながってくると思います 店員だけではなく アルバイトスタッフについても同様の教育がされており 感動感激しています ぜひ今後も続けてもらいたいです
スターバックス コーヒー ＮＨＫ広島ビル店,3.0,user_1471,朝に散歩の後で一杯 昼に一服に一杯 わりと空いておりました おしゃれなスタバでした 関西より勉強の学生が少なかったので空いていたのでしょうね 見晴らしもいいですね 席も広々とってあります
スターバックス コーヒー ＮＨＫ広島ビル店,3.0,user_1472,本通りのスタバは若者が多く込み合っていて落ち着かないが ここは大人が多く静かでゆったりした雰囲気 だが 暖房が効きすぎていて暑くてのぼせた もう少しお客さんの様子を気にするべき 隣のマダムもずっと紙で顔を仰いでいた
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1473,雰囲気の良いお店でした 対応は普通ですが 笑 味はいつものスタバ 笑
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1474,ゆったり落ち着きの有る店内の雰囲気ですよ スタッフさんの応対が清々しく商品説明もわかり易く丁寧にでしたよ また 通勤の帰りに利用しようと思います
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1475,店員の対応が丁寧で好印象を持てる 座り場所によってはコンセントの差込口もあり 建物の2階にあるため窓際の席からは街の景色を見渡せる
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1476,スターバックスコーヒーのロゴがあるエスカレーターが店の目印 立地がとても良い スタッフはおすすめの商品やキャンペーンについて詳しく説明してくれるなど丁寧な接客 店内の席が少なく 他のお客と近くなりやすいのが欠点 これだけ場所が良ければフロアを広くしてもいいのではないか
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1477,電源 Wi Fiあり 安定のスタバ お店は広いので席数はありますが 電源を利用できるのはカウンター席のみだと思われます
スターバックス コーヒー ＮＨＫ広島ビル店,3.0,user_1478,いつきても心地よい 会話付き 繁華街では無い分 心のゆとり
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1479,NHKのビルの中にあるせいか結構静かでまったりしたくなるところです 出てビルの中に向かうとトイレもあるので便利です
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1480,閉店間際に飛び込みで入り優しく対応してくれた それもスタバカードの残不足でモタモタしてたのを優しい対応でソイラッテを気分良く飲めた ありがとう
スターバックス コーヒー ＮＨＫ広島ビル店,1.0,user_1481,肝心のコーヒーが美味しくないし高い いわゆる雰囲気イケメン的なカフェチェーン店 待ち合わせにはわかりやすい場所にあるので便利ですが ただそれだけです
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1482,新製品のコールドブリューライム 美味しかったです ちょっとライム感が強いかな アメリカンテイストですね カウンター席は前の道路を見下ろせて眺めいいですよ
スターバックス コーヒー ＮＨＫ広島ビル店,3.0,user_1483,人も多すぎずゆっくりできます
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1484,他のお店よりスタッフが丁寧だった ケーキの説明などもちょっとした合間にしてくれてとても好感が持てた
スターバックス コーヒー ＮＨＫ広島ビル店,3.0,user_1485,特に特徴はありませんが 窓側の席は日当たりが良いので気持ちがよかったです
スターバックス コーヒー ＮＨＫ広島ビル店,3.0,user_1486,事務所街にあるカフェとしては貴重な存在です 平和記念公園を訪れる外国人観光客にも人気のカフェですよ
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1487,電車好きには窓側の席がおすすめです
スターバックス コーヒー ＮＨＫ広島ビル店,3.0,user_1488,スタッフによって接客が違うのが マイカップやタンブラー持参で値引きは嬉しいです
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1489,とても落ち着いた雰囲気の店内に スタッフさんの対応 スマートな接客にまた行こうかなという気持ちになりました
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1490,定番の喫茶店 特徴としては外国人観光客が多いこと 平和公園にほど近い 高い場所にあるので眺めがいいこと くつろげます
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1491,まず お店のスタッフがフレンドリーでいいです 今日は ペルーのコーヒーを注文 スッキリした味わいのコーヒーでした good
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1492,NHKのビルだから有名人がいるかなとおもったけど それはなかった スターバックスなので 味 サービスとも文句ありません
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1493,とても綺麗です 景色が素敵 外国人の利用が多いみたい NHKのギャラリーとか ふらりと立ち寄ると楽しいです
スターバックス コーヒー ＮＨＫ広島ビル店,3.0,user_1494,2階から100m道路を眺めることが出来る 落ち着いた感じの店内 ここなら読書できそう
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1495,スタッフの対応が良かったです 又利用したいと思います
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1496,外から目立たないので 比較的空いている印象のスタバ オススメです
スターバックス コーヒー ＮＨＫ広島ビル店,2.0,user_1497,席数はそこそこあるが 入り口付近にあるグッズより窓側はほとんどWi Fiが入らない
スターバックス コーヒー ＮＨＫ広島ビル店,1.0,user_1498,受信料で建てられたNHKビルの中に スターバックスが存在し スターバックスはNHKにテナント料を支払っています つまり NHKは 私達の受信料で副次的な収入としてテナント料を得ているんです スターバックスは悪くありませんが NHKに対して納得がいきません
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1499,海外のスタバにいる錯覚に陥る 人が少ない時間帯は なおさら ゆったりとした空間があり とても落ち着く
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1500,平和大通りを眺めながらくつろげます
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1501,祝日に来店しました NHKビルの二階にあるのでパッと見どこにあるのか分かりにくくて穴場なスタバかな と思いました
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1502,店員さんの何気ない会話が良い 京都の六角堂近くの店舗に続いて 最高です
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1503,ラテは低脂肪のミルクを選んで下さり スタッフの方々は 親しみやすく 居心地良いです
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1504,慣れない購入も詳しく教えて頂いてスムーズに買えました
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1505,静かで良い安定のスタバ
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1506,アイスコーヒーいただきました NHKビルにあるので店内は落ち着いた雰囲気でした
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1507,商業ビルの中に入っています 基本的に混んでいますが 清潔な店内です
スターバックス コーヒー ＮＨＫ広島ビル店,2.0,user_1508,出勤前 モーニング時間にコーヒーとサンドイッチを購入 聞きもせず勝手にサンドイッチを温められた 温めたくなかったのに
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1509,静かな雰囲気が良くて大好きなスタバです
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1510,２階にあるので眺めが良くて ゆったりくつろげます
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1511,他店から応援に来ているスタッフさんの声掛けが嬉しかった
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1512,店の目の前に市営の駐車場が有り 車で行きやすい
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1513,市電を見ながら のんびりと
スターバックス コーヒー ＮＨＫ広島ビル店,3.0,user_1514,眺めの良いスタバです 混んでないので寛げます
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1515,店員さんがとても気さくな方でした
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1516,混雑していなくて 騒がしくもなく 落ち着いた音楽 リラックス出来ます
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1517,店内は落ち着いた雰囲気で 十分なスペースがあります
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1518,珈琲を飲みながら市内電車が走るサマを見るのがホッとして癒される空間
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1519,時間帯によりますが 空いてる時間でした ゆっくりできます
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1520,スタバの中でも 落ち着いた雰囲気が良い
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1521,スタッフが親切 観光地が近いためいつも混んでいる
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1522,カウンター席は電源があって便利でした
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1523,勤務前の 落ちつく場所ですね ω bね
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1524,暖房が良くきいていて温かかったです
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1525,さすが コーヒーおいしい 街を眺めながらもいいね
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1526,打ち合わせに利用しました 快適でした
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1527,街中で ちょっと休憩するにはいい場所ですね
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1528,マイボトルを持っていくと値引きしてくれますよ
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1529,利便性が良いスタバ よく利用しています
スターバックス コーヒー ＮＨＫ広島ビル店,1.0,user_1530,この店舗だけサイズ設定が違う 不思議だなぁ
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1531,平和公園近くのNHKビル2階にあります NHKビルに行くと必ず行きます
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1532,スタッフの対応がとても気持ちよいです
スターバックス コーヒー ＮＨＫ広島ビル店,3.0,user_1533,それなりに混雑しているが落ち着ける
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1534,NHKのビルの中にあって とても静かにコーヒーをいただけます
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1535,おせわになりました アイスティー最大の奴で生き返りました
スターバックス コーヒー ＮＨＫ広島ビル店,3.0,user_1536,店員さん みんな感じよかったー
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1537,入口近くは出入りが激しくて落ち着けません
スターバックス コーヒー ＮＨＫ広島ビル店,3.0,user_1538,２階にあります オシャレ感はあります
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1539,外人さんが多くて 英国気分を味わえる
スターバックス コーヒー JR広島駅中央口店,4.0,user_1540,今回初来店させて頂きました モーニングセットを頂きました スタバは何処行っても混んで感じでしたが割りと空いていてのんびりできました
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1541,路面電車などが見える景色がいいです
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1542,広島限定のスタバカードやグッズの販売あり
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1543,ロケーションも良いし スタッフもはなまる
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1544,外国人が沢山くる 落ち着いている
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1545,静かで滞在しやすかった
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1546,土曜日は混んでます
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1547,雰囲気のいいスターバックスです
スターバックス コーヒー JR広島駅中央口店,4.0,user_1548,少し狭めの店舗でイートインよりテイクアウトで利用する方が向いている店舗だと思いました イートインなどしたいのであれば広島北口店の方が椅子もゆったり出来て良いと思います コーヒー1杯飲むとか短時間滞在でなら利用してもいいかもレベルで基本混んでいるイメージです
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1549,いつもいっているから
スターバックス コーヒー JR広島駅中央口店,1.0,user_1550,店員の態度が最悪
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1551,接客のレベルが非常に高い
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1552,都会のスタバって感じ
スターバックス コーヒー ＮＨＫ広島ビル店,3.0,user_1553,ほうじ茶ラテ
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1554,楽しく時間を過ごすことができた
スターバックス コーヒー JR広島駅中央口店,3.0,user_1555,広島駅 広電電停側のスタバです かなり狭いですね ミナモア2階の店よりちょっと広いくらいです サービスクォリティを落とさないように願います
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1556,街中にありとてもいい
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1557,モーニングが 食べれる
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1558,安定のスターバックスでした
スターバックス コーヒー ＮＨＫ広島ビル店,3.0,user_1559,可もなく不可もなく
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1560,対応が良かった
スターバックス コーヒー JR広島駅中央口店,3.0,user_1561,新しく生まれ変わった広島駅中にNEW OPENした店舗 観光地の拠点ということや駅中という事もあって 常に店舗内外ずっと混雑しています 落ち着いてコーヒーを飲むと言うよりは ちょっとした休憩やテイクアウトメインの店舗として利用する感じかなと思いました 週末の利用だったので 店内は観光客多め 特に外国人7割といった感じでした OPENしたばかりなので 今ならオンラインのマイストアパスポートで Coming Soon のスタンプ見れたのはちょっとレアだな と 自己満でした 笑
スターバックス コーヒー ＮＨＫ広島ビル店,3.0,user_1562,普通のスタバ 笑
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1563,時間帯によっては魔窟
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1564,アップルパイ おいしい
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1565,良いです
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1566,落ち着いて飲める
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1567,一言 良かった
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1568,フラワーフェスティバルでは ここ
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1569,打ち合わせに便利
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1570,接客が良い
スターバックス コーヒー ＮＨＫ広島ビル店,3.0,user_1571,やっぱりコーヒーが美味しい
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1572,立地が良い
スターバックス ティー＆カフェ ミナモア広島4階店,4.0,user_1573,2025 12 16 2026 2 16来店 広島初のTEAVANAのお店 ミナモアの4階の奥にありますが 電車乗り場から上に見えます 一度目はママ友と来店 その時は割とお客さんが少なくて スタッフさんが紅茶のサービス お話を聞きに来られました まだ認知度が低いってお話でしたが 二度目の今日訪れると たくさんの方が来られてて そんなことはないなぁ と親心で安心しました 笑 紅茶もポットで出してくださったり いつものスタバとはちょっと違う雰囲気で こちらの方が落ち着けるかなぁと思います 二度目は電車の見える席だったので お茶を飲みながら電車の発着を観るのもまた楽しかったです モバイルオーダーしてみましたが 列に並ばずに時間も早く出していただけるので 便利ですね お薦めできるお店だと思います
スターバックス コーヒー ＮＨＫ広島ビル店,4.0,user_1574,安定のスタバ
スターバックス ティー＆カフェ ミナモア広島4階店,5.0,user_1575,ティーに特化したスターバックス ミナモアの4階にあり 一部の座席からは広島駅前の景色や路面電車を眺められるスポットとなっています 広島らしさを感じれるスターバックスです ティバーナ店舗限定のドリンクもありますので 来店された際には是非楽しまれてみてください
スターバックス コーヒー ＮＨＫ広島ビル店,5.0,user_1576,スタバ巡り広島 目当てのコーヒーゼリーフラペチーノが売り切れだったので ダブルチョコフラペチーノ 夜だったので席も空いてて直ぐに座れました くつろげてゆっくりできました
